"CIPCODE","CIPTitle","INSTNM","lat","lng"
11.0101,"Computer and Information Sciences, General.","Marist College",41.72196,-73.93434
11.0899,"Computer Software and Media Applications, Other.","Marist College",41.72196,-73.93434
11.0103,"Information Technology.","Marist College",41.72196,-73.93434
11.0103,"Information Technology.","Marist College",41.72196,-73.93434
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Marist College",41.72196,-73.93434
11.0701,"Computer Science.","Marist College",41.72196,-73.93434
11.1005,"Information Technology Project Management.","Marist College",41.72196,-73.93434
11.0701,"Computer Science.","Marist College",41.72196,-73.93434
11.0199,"Computer and Information Sciences,  Other.","Marist College",41.72196,-73.93434
11.0899,"Computer Software and Media Applications, Other.","Marist College",41.72196,-73.93434
11.0701,"Computer Science.","Marist College",41.72196,-73.93434
11.0103,"Information Technology.","Marist College",41.72196,-73.93434
11.1003,"Computer and Information Systems Security/Information Assurance.","Medaille College",42.92895,-78.85657
11.0401,"Information Science/Studies.","Medaille College",42.92895,-78.85657
11.0103,"Information Technology.","Mercy College",41.02144,-73.87457
11.1003,"Computer and Information Systems Security/Information Assurance.","Mercy College",41.02144,-73.87457
11.0401,"Information Science/Studies.","Mercy College",41.02144,-73.87457
11.1003,"Computer and Information Systems Security/Information Assurance.","Mercy College",41.02144,-73.87457
11.0101,"Computer and Information Sciences, General.","Mercy College",41.02144,-73.87457
11.0103,"Information Technology.","Mildred Elley School-Albany Campus",42.68026,-73.79021
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Mildred Elley School-Albany Campus",42.68026,-73.79021
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Mildred Elley School-Albany Campus",42.68026,-73.79021
11.0103,"Information Technology.","Mildred Elley School-Albany Campus",42.68026,-73.79021
11.0602,"Word Processing.","Mildred Elley School-Albany Campus",42.68026,-73.79021
11.0101,"Computer and Information Sciences, General.","Mohawk Valley Community College",43.07738,-75.2172
11.9999,"Computer and Information Sciences and Support Services, Other.","Mohawk Valley Community College",43.07738,-75.2172
11.1003,"Computer and Information Systems Security/Information Assurance.","Mohawk Valley Community College",43.07738,-75.2172
11.1003,"Computer and Information Systems Security/Information Assurance.","Mohawk Valley Community College",43.07738,-75.2172
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Mohawk Valley Community College",43.07738,-75.2172
11.0201,"Computer Programming/Programmer, General.","Mohawk Valley Community College",43.07738,-75.2172
11.0401,"Information Science/Studies.","Molloy College",40.68597,-73.62628
11.0101,"Computer and Information Sciences, General.","Molloy College",40.68597,-73.62628
11.0101,"Computer and Information Sciences, General.","Monroe College",40.86407,-73.9005
11.0103,"Information Technology.","Monroe College",40.86407,-73.9005
11.0103,"Information Technology.","Monroe College",40.86407,-73.9005
11.0101,"Computer and Information Sciences, General.","Monroe College",40.86407,-73.9005
11.0401,"Information Science/Studies.","Monroe Community College",43.10126,-77.60849
11.0201,"Computer Programming/Programmer, General.","Monroe Community College",43.10126,-77.60849
11.0103,"Information Technology.","Monroe Community College",43.10126,-77.60849
11.0501,"Computer Systems Analysis/Analyst.","Monroe Community College",43.10126,-77.60849
11.1003,"Computer and Information Systems Security/Information Assurance.","Monroe Community College",43.10126,-77.60849
11.0701,"Computer Science.","Monroe Community College",43.10126,-77.60849
11.0101,"Computer and Information Sciences, General.","Monroe Community College",43.10126,-77.60849
11.0101,"Computer and Information Sciences, General.","Mount Saint Mary College",41.51121,-74.01291
11.0101,"Computer and Information Sciences, General.","Mount Saint Mary College",41.51121,-74.01291
11.0103,"Information Technology.","Mount Saint Mary College",41.51121,-74.01291
11.0103,"Information Technology.","Mount Saint Mary College",41.51121,-74.01291
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Nassau Community College",40.73009,-73.5894
11.9999,"Computer and Information Sciences and Support Services, Other.","Nassau Community College",40.73009,-73.5894
11.0101,"Computer and Information Sciences, General.","Nassau Community College",40.73009,-73.5894
11.0103,"Information Technology.","Nassau Community College",40.73009,-73.5894
11.0101,"Computer and Information Sciences, General.","Nazareth College",43.10241,-77.51442
11.0401,"Information Science/Studies.","Nazareth College",43.10241,-77.51442
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","New York University",40.72945,-73.99726
11.0101,"Computer and Information Sciences, General.","New York University",40.72945,-73.99726
11.0101,"Computer and Information Sciences, General.","New York University",40.72945,-73.99726
11.1099,"Computer/Information Technology Services Administration and Management, Other.","New York University",40.72945,-73.99726
11.9999,"Computer and Information Sciences and Support Services, Other.","New York University",40.72945,-73.99726
11.0401,"Information Science/Studies.","New York University",40.72945,-73.99726
11.0901,"Computer Systems Networking and Telecommunications.","New York University",40.72945,-73.99726
11.1099,"Computer/Information Technology Services Administration and Management, Other.","New York University",40.72945,-73.99726
11.1003,"Computer and Information Systems Security/Information Assurance.","New York University",40.72945,-73.99726
11.0803,"Computer Graphics.","New York University",40.72945,-73.99726
11.0104,"Informatics.","New York University",40.72945,-73.99726
11.0101,"Computer and Information Sciences, General.","New York University",40.72945,-73.99726
11.1003,"Computer and Information Systems Security/Information Assurance.","New York University",40.72945,-73.99726
11.0901,"Computer Systems Networking and Telecommunications.","New York University",40.72945,-73.99726
11.0101,"Computer and Information Sciences, General.","New York University",40.72945,-73.99726
11.9999,"Computer and Information Sciences and Support Services, Other.","New York University",40.72945,-73.99726
11.0803,"Computer Graphics.","New York University",40.72945,-73.99726
26.1103,"Bioinformatics.","New York University",40.72945,-73.99726
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Niagara County Community College",43.14702,-78.87701
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Niagara County Community College",43.14702,-78.87701
11.0301,"Data Processing and Data Processing Technology/Technician.","Niagara County Community College",43.14702,-78.87701
11.0401,"Information Science/Studies.","Niagara County Community College",43.14702,-78.87701
11.9999,"Computer and Information Sciences and Support Services, Other.","Niagara County Community College",43.14702,-78.87701
11.0101,"Computer and Information Sciences, General.","Niagara County Community College",43.14702,-78.87701
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Niagara County Community College",43.14702,-78.87701
11.0101,"Computer and Information Sciences, General.","Niagara University",43.13822,-79.03774
11.0803,"Computer Graphics.","North Country Community College",44.31864,-74.11998
11.0803,"Computer Graphics.","North Country Community College",44.31864,-74.11998
11.9999,"Computer and Information Sciences and Support Services, Other.","North Country Community College",44.31864,-74.11998
11.0101,"Computer and Information Sciences, General.","New York Institute of Technology",40.8144,-73.60889
11.9999,"Computer and Information Sciences and Support Services, Other.","New York Institute of Technology",40.8144,-73.60889
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","New York Institute of Technology",40.8144,-73.60889
11.0103,"Information Technology.","New York Institute of Technology",40.8144,-73.60889
11.0101,"Computer and Information Sciences, General.","New York Institute of Technology",40.8144,-73.60889
11.9999,"Computer and Information Sciences and Support Services, Other.","New York Institute of Technology",40.8144,-73.60889
26.1103,"Bioinformatics.","New York Institute of Technology",40.8144,-73.60889
11.0701,"Computer Science.","Nyack College",41.08642,-73.93111
11.9999,"Computer and Information Sciences and Support Services, Other.","Onondaga Community College",43.00742,-76.19645
11.0101,"Computer and Information Sciences, General.","Onondaga Community College",43.00742,-76.19645
11.1003,"Computer and Information Systems Security/Information Assurance.","Onondaga Community College",43.00742,-76.19645
11.0301,"Data Processing and Data Processing Technology/Technician.","Onondaga Community College",43.00742,-76.19645
11.0401,"Information Science/Studies.","Onondaga Community College",43.00742,-76.19645
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Onondaga Community College",43.00742,-76.19645
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Orange County Community College",41.43948,-74.42688
11.0401,"Information Science/Studies.","Orange County Community College",41.43948,-74.42688
11.0101,"Computer and Information Sciences, General.","Orange County Community College",41.43948,-74.42688
11.1003,"Computer and Information Systems Security/Information Assurance.","Orange County Community College",41.43948,-74.42688
11.0899,"Computer Software and Media Applications, Other.","Pace University-New York",40.71101,-74.00472
11.9999,"Computer and Information Sciences and Support Services, Other.","Pace University-New York",40.71101,-74.00472
11.1004,"Web/Multimedia Management and Webmaster.","Pace University-New York",40.71101,-74.00472
11.0901,"Computer Systems Networking and Telecommunications.","Pace University-New York",40.71101,-74.00472
11.0101,"Computer and Information Sciences, General.","Pace University-New York",40.71101,-74.00472
11.0401,"Information Science/Studies.","Pace University-New York",40.71101,-74.00472
11.1003,"Computer and Information Systems Security/Information Assurance.","Pace University-New York",40.71101,-74.00472
11.0401,"Information Science/Studies.","Pace University-New York",40.71101,-74.00472
11.0899,"Computer Software and Media Applications, Other.","Pace University-New York",40.71101,-74.00472
11.1005,"Information Technology Project Management.","Pace University-New York",40.71101,-74.00472
11.9999,"Computer and Information Sciences and Support Services, Other.","Pace University-New York",40.71101,-74.00472
11.0501,"Computer Systems Analysis/Analyst.","Pace University-New York",40.71101,-74.00472
11.0899,"Computer Software and Media Applications, Other.","Pace University-New York",40.71101,-74.00472
11.0501,"Computer Systems Analysis/Analyst.","Pace University-New York",40.71101,-74.00472
11.0901,"Computer Systems Networking and Telecommunications.","Pace University-New York",40.71101,-74.00472
11.1005,"Information Technology Project Management.","Pace University-New York",40.71101,-74.00472
11.0501,"Computer Systems Analysis/Analyst.","Pace University-New York",40.71101,-74.00472
11.0101,"Computer and Information Sciences, General.","Pace University-New York",40.71101,-74.00472
11.0103,"Information Technology.","Pace University-New York",40.71101,-74.00472
11.1003,"Computer and Information Systems Security/Information Assurance.","Pace University-New York",40.71101,-74.00472
11.0901,"Computer Systems Networking and Telecommunications.","Pace University-New York",40.71101,-74.00472
11.0899,"Computer Software and Media Applications, Other.","Pace University-New York",40.71101,-74.00472
11.0101,"Computer and Information Sciences, General.","Pace University-New York",40.71101,-74.00472
11.0601,"Data Entry/Microcomputer Applications, General.","Pace University-New York",40.71101,-74.00472
11.0701,"Computer Science.","Pace University-New York",40.71101,-74.00472
11.0401,"Information Science/Studies.","Pace University-New York",40.71101,-74.00472
11.0701,"Computer Science.","Pace University-New York",40.71101,-74.00472
11.0701,"Computer Science.","Pace University-New York",40.71101,-74.00472
11.0401,"Information Science/Studies.","Pace University-New York",40.71101,-74.00472
11.0301,"Data Processing and Data Processing Technology/Technician.","Pace University-New York",40.71101,-74.00472
11.0401,"Information Science/Studies.","Pace University-New York",40.71101,-74.00472
11.0899,"Computer Software and Media Applications, Other.","Pace University-New York",40.71101,-74.00472
11.0701,"Computer Science.","Pace University-New York",40.71101,-74.00472
11.0601,"Data Entry/Microcomputer Applications, General.","Pace University-New York",40.71101,-74.00472
11.0201,"Computer Programming/Programmer, General.","Pace University-New York",40.71101,-74.00472
11.0101,"Computer and Information Sciences, General.","Rensselaer Polytechnic Institute",42.72898,-73.67877
11.0101,"Computer and Information Sciences, General.","Rensselaer Polytechnic Institute",42.72898,-73.67877
11.0701,"Computer Science.","Rensselaer Polytechnic Institute",42.72898,-73.67877
11.0101,"Computer and Information Sciences, General.","Rensselaer Polytechnic Institute",42.72898,-73.67877
11.0103,"Information Technology.","Rensselaer Polytechnic Institute",42.72898,-73.67877
11.0701,"Computer Science.","Rensselaer Polytechnic Institute",42.72898,-73.67877
11.0701,"Computer Science.","Rensselaer Polytechnic Institute",42.72898,-73.67877
11.0103,"Information Technology.","Rensselaer Polytechnic Institute",42.72898,-73.67877
26.1103,"Bioinformatics.","Rensselaer Polytechnic Institute",42.72898,-73.67877
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Ridley-Lowell Business & Technical Institute-Binghamton",42.09993,-75.91693
11.0602,"Word Processing.","Ridley-Lowell Business & Technical Institute-Binghamton",42.09993,-75.91693
11.0701,"Computer Science.","Roberts Wesleyan College",43.12675,-77.79896
11.9999,"Computer and Information Sciences and Support Services, Other.","Roberts Wesleyan College",43.12675,-77.79896
11.0401,"Information Science/Studies.","Roberts Wesleyan College",43.12675,-77.79896
11.0104,"Informatics.","Rochester Institute of Technology",43.09032,-77.67521
26.1103,"Bioinformatics.","Rochester Institute of Technology",43.09032,-77.67521
11.0101,"Computer and Information Sciences, General.","Rochester Institute of Technology",43.09032,-77.67521
11.0804,"Modeling, Virtual Environments and Simulation.","Rochester Institute of Technology",43.09032,-77.67521
11.0104,"Informatics.","Rochester Institute of Technology",43.09032,-77.67521
11.0701,"Computer Science.","Rochester Institute of Technology",43.09032,-77.67521
11.1003,"Computer and Information Systems Security/Information Assurance.","Rochester Institute of Technology",43.09032,-77.67521
11.0901,"Computer Systems Networking and Telecommunications.","Rochester Institute of Technology",43.09032,-77.67521
11.0701,"Computer Science.","Rochester Institute of Technology",43.09032,-77.67521
11.0804,"Modeling, Virtual Environments and Simulation.","Rochester Institute of Technology",43.09032,-77.67521
11.1003,"Computer and Information Systems Security/Information Assurance.","Rochester Institute of Technology",43.09032,-77.67521
11.1005,"Information Technology Project Management.","Rochester Institute of Technology",43.09032,-77.67521
11.1003,"Computer and Information Systems Security/Information Assurance.","Rochester Institute of Technology",43.09032,-77.67521
51.2706,"Medical Informatics.","Rochester Institute of Technology",43.09032,-77.67521
11.1003,"Computer and Information Systems Security/Information Assurance.","Rochester Institute of Technology",43.09032,-77.67521
11.0901,"Computer Systems Networking and Telecommunications.","Rochester Institute of Technology",43.09032,-77.67521
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Rochester Institute of Technology",43.09032,-77.67521
11.0901,"Computer Systems Networking and Telecommunications.","Rochester Institute of Technology",43.09032,-77.67521
11.0104,"Informatics.","Rochester Institute of Technology",43.09032,-77.67521
11.0802,"Data Modeling/Warehousing and Database Administration.","Rochester Institute of Technology",43.09032,-77.67521
51.2706,"Medical Informatics.","Rochester Institute of Technology",43.09032,-77.67521
11.0101,"Computer and Information Sciences, General.","Rochester Institute of Technology",43.09032,-77.67521
11.0804,"Modeling, Virtual Environments and Simulation.","Rochester Institute of Technology",43.09032,-77.67521
26.1103,"Bioinformatics.","Rochester Institute of Technology",43.09032,-77.67521
11.0901,"Computer Systems Networking and Telecommunications.","Rochester Institute of Technology",43.09032,-77.67521
11.0701,"Computer Science.","Rochester Institute of Technology",43.09032,-77.67521
11.0701,"Computer Science.","University of Rochester",43.12644,-77.63104
11.0701,"Computer Science.","University of Rochester",43.12644,-77.63104
11.0701,"Computer Science.","University of Rochester",43.12644,-77.63104
11.1003,"Computer and Information Systems Security/Information Assurance.","Rockland Community College",41.13324,-74.08817
11.1003,"Computer and Information Systems Security/Information Assurance.","Rockland Community College",41.13324,-74.08817
11.0201,"Computer Programming/Programmer, General.","Rockland Community College",41.13324,-74.08817
11.0401,"Information Science/Studies.","Rockland Community College",41.13324,-74.08817
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Rockland Community College",41.13324,-74.08817
11.1006,"Computer Support Specialist.","Rockland Community College",41.13324,-74.08817
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Rockland Community College",41.13324,-74.08817
11.0701,"Computer Science.","The Sage Colleges",42.72822,-73.69371
11.0401,"Information Science/Studies.","The Sage Colleges",42.72822,-73.69371
11.9999,"Computer and Information Sciences and Support Services, Other.","The Sage Colleges",42.72822,-73.69371
26.1103,"Bioinformatics.","St Bonaventure University",42.07863,-78.47586
11.0101,"Computer and Information Sciences, General.","St Bonaventure University",42.07863,-78.47586
11.0101,"Computer and Information Sciences, General.","St Bonaventure University",42.07863,-78.47586
11.1099,"Computer/Information Technology Services Administration and Management, Other.","St Francis College",40.69308,-73.99165
11.0101,"Computer and Information Sciences, General.","St Lawrence University",44.58988,-75.16134
11.0101,"Computer and Information Sciences, General.","St Lawrence University",44.58988,-75.16134
11.0103,"Information Technology.","The College of Saint Rose",42.66466,-73.78611
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","The College of Saint Rose",42.66466,-73.78611
26.1103,"Bioinformatics.","The College of Saint Rose",42.66466,-73.78611
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","The College of Saint Rose",42.66466,-73.78611
11.0103,"Information Technology.","The College of Saint Rose",42.66466,-73.78611
11.0103,"Information Technology.","The College of Saint Rose",42.66466,-73.78611
11.0201,"Computer Programming/Programmer, General.","The College of Saint Rose",42.66466,-73.78611
11.0103,"Information Technology.","The College of Saint Rose",42.66466,-73.78611
11.0101,"Computer and Information Sciences, General.","The College of Saint Rose",42.66466,-73.78611
11.0701,"Computer Science.","The College of Saint Rose",42.66466,-73.78611
11.0301,"Data Processing and Data Processing Technology/Technician.","The College of Saint Rose",42.66466,-73.78611
11.0101,"Computer and Information Sciences, General.","St. Thomas Aquinas College",41.04113,-73.93418
11.0101,"Computer and Information Sciences, General.","Schenectady County Community College",42.81578,-73.94927
11.0401,"Information Science/Studies.","Schenectady County Community College",42.81578,-73.94927
11.9999,"Computer and Information Sciences and Support Services, Other.","Schenectady County Community College",42.81578,-73.94927
11.0901,"Computer Systems Networking and Telecommunications.","Schenectady County Community College",42.81578,-73.94927
11.0401,"Information Science/Studies.","Schenectady County Community College",42.81578,-73.94927
11.0101,"Computer and Information Sciences, General.","Siena College",42.71859,-73.75153
11.0101,"Computer and Information Sciences, General.","Siena College",42.71859,-73.75153
11.0101,"Computer and Information Sciences, General.","Siena College",42.71859,-73.75153
11.0101,"Computer and Information Sciences, General.","Skidmore College",43.0927,-73.78511
11.0101,"Computer and Information Sciences, General.","Skidmore College",43.0927,-73.78511
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Saint Joseph's College-New York",40.69049,-73.96804
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Saint Joseph's College-New York",40.69049,-73.96804
11.0401,"Information Science/Studies.","Saint Joseph's College-New York",40.69049,-73.96804
11.0103,"Information Technology.","Saint John Fisher College",43.11706,-77.51698
11.0101,"Computer and Information Sciences, General.","Saint John Fisher College",43.11706,-77.51698
11.1003,"Computer and Information Systems Security/Information Assurance.","St John's University-New York",40.72198,-73.7953
11.1003,"Computer and Information Systems Security/Information Assurance.","St John's University-New York",40.72198,-73.7953
11.0101,"Computer and Information Sciences, General.","St John's University-New York",40.72198,-73.7953
11.0101,"Computer and Information Sciences, General.","St John's University-New York",40.72198,-73.7953
11.0101,"Computer and Information Sciences, General.","St John's University-New York",40.72198,-73.7953
11.0101,"Computer and Information Sciences, General.","St John's University-New York",40.72198,-73.7953
11.1003,"Computer and Information Systems Security/Information Assurance.","St John's University-New York",40.72198,-73.7953
11.1003,"Computer and Information Systems Security/Information Assurance.","Sullivan County Community College",41.76417,-74.66838
11.0201,"Computer Programming/Programmer, General.","Sullivan County Community College",41.76417,-74.66838
11.0401,"Information Science/Studies.","Sullivan County Community College",41.76417,-74.66838
11.1002,"System, Networking, and LAN/WAN Management/Manager.","SUNY College of Technology at Alfred",42.25872,-77.79107
11.0899,"Computer Software and Media Applications, Other.","SUNY College of Technology at Alfred",42.25872,-77.79107
11.0101,"Computer and Information Sciences, General.","SUNY College of Technology at Alfred",42.25872,-77.79107
11.1001,"Network and System Administration/Administrator.","SUNY College of Technology at Alfred",42.25872,-77.79107
11.0202,"Computer Programming, Specific Applications.","SUNY College of Technology at Alfred",42.25872,-77.79107
11.1003,"Computer and Information Systems Security/Information Assurance.","SUNY College of Technology at Alfred",42.25872,-77.79107
11.0401,"Information Science/Studies.","SUNY College of Technology at Alfred",42.25872,-77.79107
11.1004,"Web/Multimedia Management and Webmaster.","SUNY College of Technology at Alfred",42.25872,-77.79107
11.0103,"Information Technology.","SUNY College of Technology at Canton",44.60735,-75.18501
11.0401,"Information Science/Studies.","SUNY College of Technology at Canton",44.60735,-75.18501
11.1002,"System, Networking, and LAN/WAN Management/Manager.","SUNY College of Technology at Delhi",42.27013,-74.92423
11.9999,"Computer and Information Sciences and Support Services, Other.","SUNY College of Technology at Delhi",42.27013,-74.92423
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","SUNY College of Technology at Delhi",42.27013,-74.92423
11.0401,"Information Science/Studies.","SUNY College of Technology at Delhi",42.27013,-74.92423
11.0899,"Computer Software and Media Applications, Other.","SUNY College of Agriculture and Technology at Cobleskill",42.67257,-74.49825
11.0202,"Computer Programming, Specific Applications.","SUNY College of Agriculture and Technology at Cobleskill",42.67257,-74.49825
11.0103,"Information Technology.","SUNY College of Agriculture and Technology at Cobleskill",42.67257,-74.49825
11.0401,"Information Science/Studies.","SUNY College of Agriculture and Technology at Cobleskill",42.67257,-74.49825
11.0301,"Data Processing and Data Processing Technology/Technician.","Farmingdale State College",40.75408,-73.42637
11.0201,"Computer Programming/Programmer, General.","Farmingdale State College",40.75408,-73.42637
11.0301,"Data Processing and Data Processing Technology/Technician.","Farmingdale State College",40.75408,-73.42637
11.0401,"Information Science/Studies.","Farmingdale State College",40.75408,-73.42637
11.1004,"Web/Multimedia Management and Webmaster.","Morrisville State College",42.89432,-75.64523
11.1006,"Computer Support Specialist.","Morrisville State College",42.89432,-75.64523
11.1001,"Network and System Administration/Administrator.","Morrisville State College",42.89432,-75.64523
11.1006,"Computer Support Specialist.","Morrisville State College",42.89432,-75.64523
11.0202,"Computer Programming, Specific Applications.","Morrisville State College",42.89432,-75.64523
11.0602,"Word Processing.","Morrisville State College",42.89432,-75.64523
11.0899,"Computer Software and Media Applications, Other.","Morrisville State College",42.89432,-75.64523
11.0401,"Information Science/Studies.","Morrisville State College",42.89432,-75.64523
11.0101,"Computer and Information Sciences, General.","Morrisville State College",42.89432,-75.64523
11.9999,"Computer and Information Sciences and Support Services, Other.","Morrisville State College",42.89432,-75.64523
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Morrisville State College",42.89432,-75.64523
11.0401,"Information Science/Studies.","SUNY at Albany",42.68692,-73.82501
11.0101,"Computer and Information Sciences, General.","SUNY at Albany",42.68692,-73.82501
11.1003,"Computer and Information Systems Security/Information Assurance.","SUNY at Albany",42.68692,-73.82501
11.0401,"Information Science/Studies.","SUNY at Albany",42.68692,-73.82501
11.0101,"Computer and Information Sciences, General.","SUNY at Albany",42.68692,-73.82501
11.0101,"Computer and Information Sciences, General.","SUNY at Albany",42.68692,-73.82501
11.0101,"Computer and Information Sciences, General.","SUNY at Albany",42.68692,-73.82501
11.0701,"Computer Science.","SUNY at Binghamton",42.08805,-75.97114
11.0401,"Information Science/Studies.","SUNY at Binghamton",42.08805,-75.97114
11.0101,"Computer and Information Sciences, General.","SUNY at Binghamton",42.08805,-75.97114
11.0701,"Computer Science.","SUNY at Binghamton",42.08805,-75.97114
11.0701,"Computer Science.","SUNY at Binghamton",42.08805,-75.97114
11.0101,"Computer and Information Sciences, General.","SUNY at Binghamton",42.08805,-75.97114
11.0101,"Computer and Information Sciences, General.","SUNY at Binghamton",42.08805,-75.97114
51.2706,"Medical Informatics.","University at Buffalo",43.00143,-78.7901
11.0101,"Computer and Information Sciences, General.","University at Buffalo",43.00143,-78.7901
11.0701,"Computer Science.","University at Buffalo",43.00143,-78.7901
11.0101,"Computer and Information Sciences, General.","University at Buffalo",43.00143,-78.7901
11.0401,"Information Science/Studies.","University at Buffalo",43.00143,-78.7901
11.0301,"Data Processing and Data Processing Technology/Technician.","University at Buffalo",43.00143,-78.7901
11.0101,"Computer and Information Sciences, General.","University at Buffalo",43.00143,-78.7901
11.0101,"Computer and Information Sciences, General.","University at Buffalo",43.00143,-78.7901
11.0701,"Computer Science.","University at Buffalo",43.00143,-78.7901
26.1103,"Bioinformatics.","University at Buffalo",43.00143,-78.7901
11.1003,"Computer and Information Systems Security/Information Assurance.","University at Buffalo",43.00143,-78.7901
11.0401,"Information Science/Studies.","University at Buffalo",43.00143,-78.7901
26.1103,"Bioinformatics.","University at Buffalo",43.00143,-78.7901
11.0701,"Computer Science.","University at Buffalo",43.00143,-78.7901
11.0101,"Computer and Information Sciences, General.","Stony Brook University",40.91314,-73.12359
11.0401,"Information Science/Studies.","Stony Brook University",40.91314,-73.12359
11.0101,"Computer and Information Sciences, General.","Stony Brook University",40.91314,-73.12359
11.0101,"Computer and Information Sciences, General.","Stony Brook University",40.91314,-73.12359
11.0401,"Information Science/Studies.","Stony Brook University",40.91314,-73.12359
51.2706,"Medical Informatics.","Stony Brook University",40.91314,-73.12359
11.0401,"Information Science/Studies.","Stony Brook University",40.91314,-73.12359
11.0901,"Computer Systems Networking and Telecommunications.","Stony Brook University",40.91314,-73.12359
11.0101,"Computer and Information Sciences, General.","Stony Brook University",40.91314,-73.12359
11.9999,"Computer and Information Sciences and Support Services, Other.","Stony Brook University",40.91314,-73.12359
11.0101,"Computer and Information Sciences, General.","SUNY Polytechnic Institute",43.13528,-75.2292
11.1003,"Computer and Information Systems Security/Information Assurance.","SUNY Polytechnic Institute",43.13528,-75.2292
11.0401,"Information Science/Studies.","SUNY Polytechnic Institute",43.13528,-75.2292
11.0101,"Computer and Information Sciences, General.","SUNY Polytechnic Institute",43.13528,-75.2292
11.0401,"Information Science/Studies.","SUNY Polytechnic Institute",43.13528,-75.2292
11.1003,"Computer and Information Systems Security/Information Assurance.","SUNY Polytechnic Institute",43.13528,-75.2292
11.0401,"Information Science/Studies.","SUNY College at Brockport",43.20986,-77.94982
11.9999,"Computer and Information Sciences and Support Services, Other.","SUNY College at Brockport",43.20986,-77.94982
11.0101,"Computer and Information Sciences, General.","SUNY College at Brockport",43.20986,-77.94982
11.1099,"Computer/Information Technology Services Administration and Management, Other.","SUNY College at Brockport",43.20986,-77.94982
11.0101,"Computer and Information Sciences, General.","SUNY College at Brockport",43.20986,-77.94982
11.0401,"Information Science/Studies.","SUNY Buffalo State",42.9342,-78.88067
11.0401,"Information Science/Studies.","SUNY Buffalo State",42.9342,-78.88067
11.0401,"Information Science/Studies.","SUNY at Fredonia",42.45096,-79.33611
11.0101,"Computer and Information Sciences, General.","SUNY at Fredonia",42.45096,-79.33611
11.0101,"Computer and Information Sciences, General.","SUNY at Fredonia",42.45096,-79.33611
11.0401,"Information Science/Studies.","SUNY at Fredonia",42.45096,-79.33611
11.0101,"Computer and Information Sciences, General.","SUNY College at Geneseo",42.79686,-77.822
11.0101,"Computer and Information Sciences, General.","SUNY College at Geneseo",42.79686,-77.822
11.0101,"Computer and Information Sciences, General.","State University of New York at New Paltz",41.73721,-74.08873
11.0101,"Computer and Information Sciences, General.","State University of New York at New Paltz",41.73721,-74.08873
11.0101,"Computer and Information Sciences, General.","SUNY Oneonta",42.46655,-75.06419
11.0101,"Computer and Information Sciences, General.","SUNY Oneonta",42.46655,-75.06419
11.9999,"Computer and Information Sciences and Support Services, Other.","SUNY College at Oswego",43.45305,-76.54389
11.0101,"Computer and Information Sciences, General.","SUNY College at Oswego",43.45305,-76.54389
11.0101,"Computer and Information Sciences, General.","SUNY College at Oswego",43.45305,-76.54389
11.9999,"Computer and Information Sciences and Support Services, Other.","SUNY College at Oswego",43.45305,-76.54389
11.0401,"Information Science/Studies.","SUNY College at Oswego",43.45305,-76.54389
11.0401,"Information Science/Studies.","SUNY College at Oswego",43.45305,-76.54389
11.0701,"Computer Science.","SUNY College at Potsdam",44.66286,-74.97689
11.0101,"Computer and Information Sciences, General.","SUNY College at Potsdam",44.66286,-74.97689
11.0101,"Computer and Information Sciences, General.","SUNY College at Potsdam",44.66286,-74.97689
11.0701,"Computer Science.","SUNY College at Potsdam",44.66286,-74.97689
11.0401,"Information Science/Studies.","SUNY College at Old Westbury",40.78984,-73.57097
11.0101,"Computer and Information Sciences, General.","SUNY College at Old Westbury",40.78984,-73.57097
11.0101,"Computer and Information Sciences, General.","SUNY College at Plattsburgh",44.6911,-73.46734
11.0103,"Information Technology.","SUNY College at Plattsburgh",44.6911,-73.46734
11.0701,"Computer Science.","SUNY College at Plattsburgh",44.6911,-73.46734
11.0103,"Information Technology.","SUNY College at Plattsburgh",44.6911,-73.46734
11.0101,"Computer and Information Sciences, General.","SUNY College at Plattsburgh",44.6911,-73.46734
51.2706,"Medical Informatics.","SUNY Downstate Medical Center",40.65528,-73.94383
